climate_model,data_id,model,quantile,reference_period_end_year,reference_period_start_year,region,scenario,stage,todo,unit,variable,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,10^22 J,Heat Content,45.231345000000005,46.537605,47.688424999999995,48.81037499999999,50.072475,51.442,52.69581,53.90844,55.148435,56.328869999999995,57.48314,58.667625,59.79215,60.986965,62.283425,63.59237,65.04854,66.54186,68.1013,69.68786,71.24792,72.79867,74.282075,75.720095,77.111805,78.638125,80.345505,81.960475,83.57116500000001,85.12388,86.654545,88.149365,89.498335,90.840265,92.1782,93.50774,94.91486499999999,96.368975,97.84122500000001,99.39195000000001,101.07625,102.71536,104.04078,105.33235,106.586715,107.911935,109.389765,110.69487,111.967805,113.22151500000001,114.478955,115.73979,116.996105,118.082525,119.00248500000001,119.86060499999999,120.66687,121.51308,122.471035,123.41089500000001,124.49712,125.61923999999999,126.687145,127.67459500000001,128.64807,129.588405,130.44124,131.25257,132.04055499999998,132.815545,133.586805,134.37829,135.19819999999999,136.04465499999998,136.72028999999998,137.316645,137.882705,138.42699,138.95871,139.477025,139.98521,140.48668,141.27883500000002,142.16401,143.059415,143.95913,144.852265,145.733985,146.35484,146.95625,147.53709500000002,148.09888999999998,148.65507,149.211295,149.776315,150.36191,150.96522499999998,151.56320499999998,152.052395,152.50744500000002,152.93153,153.32922000000002,153.711795,154.087955,154.469455,154.87301
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,10^22 J,Heat Content|Ocean,40.517615,41.62312,42.68804,43.66229,44.89057,46.22813,47.50356,48.64854,49.69115,50.665775,51.631975,52.614215,53.66794,54.790495,55.94464,57.14576,58.45267,59.79181,61.18343,62.5018,63.646429999999995,64.762125,65.982445,67.22157,68.479555,69.75483,71.05767,72.392275,73.74223,75.20942,76.719295,78.104005,79.71251000000001,81.230775,82.45462,83.59127000000001,84.69591,85.75816,86.83235,87.93844,89.0943,90.400575,91.78547499999999,92.84452,94.06816,95.195435,96.18501499999999,97.05602,97.89392000000001,98.66309,99.39313,100.160075,101.328985,102.40065000000001,103.36151000000001,104.25133500000001,105.25553,106.257335,107.04082,107.81322,108.594385,109.39229,110.158015,110.8235,111.47691,112.106835,112.811455,113.48541,114.1406,114.78570500000001,115.306445,115.839995,116.398855,116.96692999999999,117.52051499999999,118.04353499999999,118.53081499999999,118.993075,119.44162,119.8749,120.296865,120.711675,121.127735,121.55929499999999,122.010485,122.45103,122.872015,123.390265,123.82076,124.16709,124.49605,124.80887,125.11747,125.42691,125.74688499999999,126.15509,126.56913,126.98145500000001,127.39043000000001,127.72012000000001,128.052225,128.430405,128.7342,129.03204499999998,129.336385,129.67599
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Land Flux|CO2,0.8814249999999999,0.94779,0.08243500000000001,1.076535,1.184245,1.16232,1.35752,1.286105,1.4897,1.28343,1.3932,1.394415,1.50094,1.90237,1.777825,1.783235,1.770335,1.73444,1.90768,1.65223,1.89651,1.965275,2.04202,2.14213,2.188245,2.21643,2.2945149999999996,2.34218,2.40301,2.46303,2.5080799999999996,2.54465,2.5761000000000003,2.615385,2.65227,2.687605,2.65921,2.59717,2.52473,2.431435,2.33405,2.231795,2.140105,2.014645,1.91259,1.82356,1.76716,1.74935,1.72235,1.683425,1.640325,1.598675,1.55711,1.516645,1.478075,1.43068,1.40602,1.366185,1.29859,1.233085,1.173695,1.118285,1.06601,1.01227,0.9638100000000001,0.9232,0.8685050000000001,0.82606,0.78359,0.7410300000000001,0.70057,0.656155,0.61479,0.5751850000000001,0.5364949999999999,0.5019,0.46614500000000003,0.43364,0.40367,0.375335,0.34635,0.31734,0.288775,0.27253499999999997,0.25134500000000004,0.23193999999999998,0.202025,0.17946,0.151905,0.126525,0.104365,0.08449999999999999,0.06523000000000001,0.05832,0.03518,0.01081,0.026175,0.034055,0.043535000000000004,0.05002,0.067795,0.08021,0.10108,0.121335,0.13969,0.15913
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Ocean Flux|CO2,1.7400950000000002,1.693395,1.61344,1.7856049999999999,1.85254,1.729435,1.69958,1.799015,1.94835,1.93798,1.923715,1.9855450000000001,1.96755,1.9951599999999998,1.97439,2.03502,2.11571,2.09736,2.1863400000000004,2.156285,2.176615,2.2788500000000003,2.349565,2.38263,2.41378,2.4363,2.45455,2.462465,2.45845,2.45879,2.4582499999999996,2.46242,2.459915,2.457085,2.448875,2.435315,2.423175,2.380375,2.298435,2.2053149999999997,2.096965,1.9871050000000001,1.86889,1.747785,1.629445,1.513805,1.39153,1.28811,1.2071399999999999,1.13195,1.0647099999999998,1.003365,0.94458,0.887705,0.835305,0.786355,0.75603,0.72655,0.6923999999999999,0.659645,0.63122,0.60239,0.5727249999999999,0.548115,0.5245299999999999,0.50246,0.482345,0.466885,0.45447000000000004,0.44079500000000005,0.426425,0.408095,0.39252,0.37858,0.36734,0.35952,0.35356,0.348325,0.33982999999999997,0.32858,0.31998,0.31294,0.305655,0.29359999999999997,0.28146000000000004,0.27103,0.259945,0.254285,0.249065,0.246025,0.24206,0.23964000000000002,0.236275,0.23006,0.22316999999999998,0.21441,0.2032,0.19544499999999998,0.186695,0.185635,0.18622,0.18331,0.18347000000000002,0.18023,0.17634,0.170485
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,1900.0,1850.0,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,K,Surface Temperature,0.5437014362745096,0.6063378088235292,0.6378088872549018,0.6743942794117646,0.7324486911764704,0.7715633970588234,0.8047381029411763,0.8229721225490194,0.8385382009803919,0.8516215343137252,0.8628564362745096,0.8769357499999999,0.8934776127450978,0.9215319264705881,0.9468021225490195,0.9692401617647057,1.0001383970588233,1.0244008480392155,1.0560352598039213,1.0796494754901957,1.1019652598039213,1.1234942794117646,1.1476575147058823,1.1716870245098037,1.1951302598039213,1.218137220588235,1.2477788872549018,1.2742957499999998,1.300179769607843,1.3280492794117644,1.3505101617647057,1.3700688872549018,1.388679475490196,1.409609475490196,1.4327538872549017,1.4555888872549019,1.4716027107843137,1.4871127107843136,1.504295455882353,1.5265054558823528,1.5421671225490194,1.5543721225490195,1.563756338235294,1.5703263382352939,1.572176338235294,1.5686850637254899,1.561590651960784,1.553458200980392,1.5467213382352938,1.5397463382352938,1.535491338235294,1.532151338235294,1.5293763382352938,1.5248713382352939,1.516691338235294,1.504681338235294,1.4936720245098036,1.4843620245098037,1.4751620245098036,1.4673770245098037,1.4620720245098038,1.4588570245098036,1.4547720245098037,1.4492696715686273,1.4431546715686274,1.4347170245098035,1.4263170245098036,1.4175420245098036,1.4095170245098037,1.4024370245098035,1.3966820245098037,1.3937870245098036,1.3927770245098037,1.3918220245098034,1.3891070245098036,1.3843620245098036,1.3779620245098037,1.3715320245098035,1.3655970245098037,1.3596420245098035,1.3541820245098037,1.3491920245098037,1.3454220245098036,1.3435970245098035,1.3432620245098035,1.3432070245098036,1.3420770245098035,1.3401070245098037,1.3366420245098036,1.3327670245098038,1.3276170245098036,1.3222270245098036,1.31602006372549,1.31014506372549,1.3064250637254897,1.3055550637254898,1.30613006372549,1.30798506372549,1.3074300637254899,1.30335006372549,1.29744506372549,1.29036506372549,1.2837250637254898,1.2769896715686273,1.2719446715686273,1.2698946715686272
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing,1.70978,1.782985,1.68762,1.86044,2.062045,2.07276,2.08708,2.07626,2.09088,2.10328,2.09244,2.139015,2.16634,2.27256,2.32048,2.319525,2.456915,2.47882,2.5719700000000003,2.5522549999999997,2.5956900000000003,2.634185,2.67667,2.719405,2.7664850000000003,2.80865,2.875045,2.9418100000000003,2.99717,3.0413550000000003,3.0677399999999997,3.09215,3.12282,3.154635,3.175485,3.1903300000000003,3.20431,3.23337,3.26896,3.304565,3.3179049999999997,3.318595,3.29961,3.280445,3.23896,3.194175,3.145275,3.10512,3.07076,3.0501449999999997,3.044605,3.0387,3.0363100000000003,3.017275,2.97257,2.9199650000000004,2.8797449999999998,2.845205,2.8192,2.8034850000000002,2.79666,2.79189,2.77028,2.755875,2.74402,2.7061,2.6707549999999998,2.637585,2.61472,2.5964099999999997,2.589155,2.601025,2.605885,2.59923,2.57876,2.55176,2.5206999999999997,2.499615,2.480085,2.45668,2.44071,2.425065,2.4194250000000004,2.4268349999999996,2.438085,2.439405,2.4328700000000003,2.42579,2.4074850000000003,2.394345,2.3629249999999997,2.339505,2.3285099999999996,2.32058,2.32943,2.351365,2.363555,2.384745,2.3646700000000003,2.340835,2.314925,2.2862150000000003,2.271275,2.260395,2.260275,2.2681500000000003
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols,-1.16993,-1.110475,-1.2422900000000001,-1.2611050000000001,-1.09968,-1.07604,-1.0767,-1.13929,-1.1570049999999998,-1.15759,-1.183865,-1.18078,-1.18802,-1.12779,-1.097835,-1.16647,-1.0999,-1.15506,-1.09594,-1.15202,-1.13814,-1.10703,-1.07512,-1.04244,-1.00827,-0.97792,-0.95061,-0.92279,-0.89437,-0.86529,-0.834805,-0.80617,-0.77845,-0.745455,-0.71176,-0.6872100000000001,-0.672495,-0.657635,-0.64296,-0.62818,-0.613265,-0.5982000000000001,-0.5829949999999999,-0.56767,-0.5522050000000001,-0.53815,-0.52652,-0.51482,-0.50302,-0.49111,-0.47909,-0.46699,-0.45478,-0.44246,-0.429755,-0.41813,-0.409135,-0.401355,-0.39403,-0.38592499999999996,-0.37765499999999996,-0.369345,-0.360995,-0.35250499999999996,-0.344275,-0.33733,-0.33265,-0.32835499999999995,-0.32404,-0.31922,-0.31423,-0.30922,-0.30323500000000003,-0.297675,-0.29263,-0.28638,-0.27932,-0.27222,-0.26507,-0.25789,-0.25067,-0.24318,-0.23354999999999998,-0.227935,-0.22107,-0.21348,-0.206845,-0.20019,-0.19351000000000002,-0.18891000000000002,-0.18339,-0.177915,-0.172845,-0.168925,-0.16394999999999998,-0.157275,-0.150335,-0.143725,-0.13709,-0.13044,-0.12309,-0.11554,-0.10708000000000001,-0.0986,-0.090985,-0.08457
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Direct Effect,-0.351425,-0.350525,-0.354645,-0.355305,-0.335125,-0.336895,-0.33443,-0.327515,-0.33284,-0.33883,-0.3373,-0.33032,-0.32462,-0.31991,-0.301115,-0.291845,-0.289845,-0.28844,-0.28503,-0.288235,-0.28862,-0.28641,-0.28232,-0.276835,-0.27138,-0.267825,-0.26453499999999996,-0.25994,-0.254755,-0.24955499999999997,-0.243505,-0.23721,-0.230905,-0.224585,-0.218245,-0.21323999999999999,-0.20993,-0.206615,-0.202875,-0.19825,-0.19396999999999998,-0.1916,-0.188575,-0.18307,-0.17772,-0.175875,-0.175105,-0.174475,-0.17383500000000002,-0.17319,-0.172035,-0.17028,-0.168825,-0.16753,-0.165185,-0.16277,-0.16092499999999998,-0.159075,-0.157225,-0.15537,-0.15352,-0.15167,-0.149815,-0.14795999999999998,-0.14610499999999998,-0.144725,-0.143785,-0.142845,-0.14212999999999998,-0.141645,-0.140675,-0.1397,-0.138725,-0.137745,-0.136765,-0.13588499999999998,-0.13505,-0.13395,-0.13223,-0.13051000000000001,-0.12878499999999998,-0.12706,-0.12532500000000002,-0.123595,-0.12245500000000001,-0.12206,-0.12179,-0.12152,-0.12125,-0.12098,-0.12071,-0.12044,-0.12016,-0.11989,-0.11877,-0.11680499999999999,-0.11438999999999999,-0.11222,-0.110575,-0.108935,-0.10729,-0.10565,-0.10287,-0.10046,-0.09811,-0.095585
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Indirect Effect,-0.863775,-0.7680899999999999,-0.93159,-0.9502299999999999,-0.7823899999999999,-0.72444,-0.725025,-0.826855,-0.8369949999999999,-0.833005,-0.864835,-0.855695,-0.88036,-0.8105100000000001,-0.790295,-0.8736900000000001,-0.8087850000000001,-0.854645,-0.80646,-0.85043,-0.83731,-0.811755,-0.7855449999999999,-0.75868,-0.72919,-0.70108,-0.67647,-0.65134,-0.62565,-0.600625,-0.577455,-0.553755,-0.53027,-0.5094449999999999,-0.48238000000000003,-0.46287,-0.45158,-0.440155,-0.42862,-0.41695000000000004,-0.40342,-0.389725,-0.37709499999999996,-0.365005,-0.35277000000000003,-0.34203,-0.332855,-0.323615,-0.314295,-0.30574,-0.29579500000000003,-0.28579,-0.27569,-0.26549,-0.255205,-0.247155,-0.240635,-0.233475,-0.22627,-0.219045,-0.21178,-0.204465,-0.197105,-0.19092,-0.184945,-0.17966500000000002,-0.175105,-0.17053000000000001,-0.16594,-0.161315,-0.156675,-0.15202,-0.147345,-0.14176,-0.135625,-0.12956,-0.12445999999999999,-0.11963499999999999,-0.11477499999999999,-0.10847,-0.101825,-0.097495,-0.093135,-0.08897,-0.08488000000000001,-0.08138000000000001,-0.0776,-0.07517,-0.07082,-0.066385,-0.06323999999999999,-0.058325,-0.05363,-0.04976,-0.04459,-0.040135000000000004,-0.03361,-0.027700000000000002,-0.02094,-0.017765,-0.01401,-0.01028,-0.00454,-0.00034500000000000004,0.00206,0.00489
MAGICC7,17eb6182-51e9-49d6-a087-c25680a1f301,paris_ratchet,0.5,,,World,ratchet_strength3_ndc_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|CH4,0.47623000000000004,0.47691,0.47846999999999995,0.481705,0.48460000000000003,0.484475,0.48389000000000004,0.484755,0.48644,0.48663999999999996,0.48628,0.48626,0.488265,0.49171,0.49302500000000005,0.49509499999999995,0.49695,0.49771,0.500335,0.503525,0.50726,0.5125649999999999,0.516305,0.5186949999999999,0.5198400000000001,0.51982,0.5187200000000001,0.5171749999999999,0.5152,0.5132099999999999,0.51091,0.5082949999999999,0.505375,0.50219,0.49874,0.495045,0.49123,0.48654,0.48094,0.47449,0.46722,0.45917,0.450345,0.440685,0.43036,0.419325,0.40771,0.39598,0.38587499999999997,0.376545,0.367915,0.35992999999999997,0.352745,0.34614999999999996,0.34009,0.33453,0.329465,0.324655,0.320095,0.315755,0.31162,0.30767,0.30388000000000004,0.30029,0.296875,0.29359,0.29042999999999997,0.287555,0.28495,0.282595,0.28041499999999997,0.278445,0.27666,0.27505,0.2736,0.272285,0.271115,0.27005,0.26907000000000003,0.268175,0.267355,0.2666,0.265915,0.26524499999999995,0.264625,0.264045,0.26349999999999996,0.26293500000000003,0.262405,0.26187000000000005,0.26133,0.260775,0.260215,0.25965000000000005,0.25907,0.258475,0.257865,0.25711,0.25624,0.25528,0.254205,0.25303,0.25179,0.250485,0.24911,0.247675
