climate_model,data_id,model,quantile,reference_period_end_year,reference_period_start_year,region,scenario,stage,todo,unit,variable,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,10^22 J,Heat Content,45.231345000000005,46.537605,47.688424999999995,48.81037499999999,50.072475,51.442,52.69581,53.90844,55.148435,56.328869999999995,57.48314,58.667625,59.79215,60.986965,62.283425,63.59237,65.04854,66.54186,68.1013,69.68786,71.24792,72.79867,74.282075,75.720095,77.111805,78.638125,80.345505,81.95887,83.56385,85.104985,86.616725,88.085925,89.39928,90.695115,91.97575,93.23622,94.54610500000001,95.92646500000001,97.26961,98.71573000000001,100.25374,101.81941499999999,103.141965,104.281295,105.50525,106.78359,108.131115,109.38425,110.613195,111.82948999999999,113.054955,114.288425,115.42461499999999,116.44679500000001,117.353425,118.200985,118.99885499999999,119.86286,120.773845,121.749165,122.729535,123.775585,124.882155,125.864245,126.83281,127.768525,128.661235,129.519035,130.347305,131.11817000000002,131.88536,132.71027,133.5786,134.45291,135.31367,135.913825,136.48154,137.027365,137.5605,138.080115,138.589485,139.09205500000002,139.594565,140.428935,141.31690500000002,142.20916,143.09482,143.969045,144.80571,145.40461,145.983045,146.542575,147.09665,147.651,148.21437500000002,148.7985,149.40046,150.01797,150.507975,150.96287,151.38685,151.78444000000002,152.16688,152.54285,152.9241,153.32735
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,10^22 J,Heat Content|Ocean,40.517615,41.62312,42.68804,43.66229,44.89057,46.22813,47.50356,48.64854,49.69115,50.665775,51.631975,52.614215,53.66794,54.790495,55.94464,57.14576,58.45267,59.79181,61.18343,62.5018,63.646429999999995,64.762125,65.982445,67.22157,68.479555,69.75483,71.05767,72.39062999999999,73.73491,75.190735,76.68187499999999,78.03976,79.60394500000001,81.08221,82.249935,83.31657000000001,84.34182,85.31305,86.29143,87.30044,88.332325,89.47160500000001,90.82754499999999,91.81876,92.82956999999999,93.9458,94.95677,95.850645,96.65602,97.44944,98.18523,98.95324,99.94172,101.00386,102.004145,102.940035,103.74907,104.647515,105.51906,106.37842,107.213285,108.0078,108.69473500000001,109.35770500000001,110.008805,110.65223499999999,111.371175,112.060765,112.73264499999999,113.394855,114.048955,114.5852,115.14309,115.71016,116.26272,116.78468000000001,117.27084500000001,117.731925,118.17922999999999,118.61121,119.03182000000001,119.44521,119.859815,120.289875,120.73954,121.20098999999999,121.65903499999999,122.106075,122.51185,122.98735,123.31578,123.62801,123.936,124.24478,124.57905,125.016325,125.46451,125.87633,126.284765,126.638605,126.890575,127.13785999999999,127.53009,127.9033,128.165015,128.44397
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Land Flux|CO2,0.8814249999999999,0.94779,0.08243500000000001,1.076535,1.184245,1.16232,1.35752,1.286105,1.4897,1.28343,1.3932,1.394415,1.50094,1.90237,1.777825,1.783235,1.770335,1.73444,1.90768,1.65223,1.89651,1.965275,2.04202,2.14213,2.188245,2.21643,2.2945149999999996,2.3304549999999997,2.37453,2.4156050000000002,2.44339,2.468005,2.5046150000000003,2.534595,2.55917,2.57611,2.527815,2.46203,2.38781,2.299525,2.2132199999999997,2.1273400000000002,2.0505,1.9763,1.911835,1.85853,1.829515,1.817595,1.78754,1.74807,1.70812,1.66703,1.624075,1.58047,1.532065,1.4867949999999999,1.4498700000000002,1.410395,1.35183,1.2814450000000002,1.226615,1.161495,1.1097899999999998,1.05943,1.00786,0.962275,0.903275,0.847865,0.801645,0.760595,0.71575,0.6715599999999999,0.62676,0.58821,0.55342,0.517025,0.476485,0.44373,0.412545,0.38121499999999997,0.35362499999999997,0.32413000000000003,0.29496999999999995,0.27049999999999996,0.2529,0.2322,0.20243499999999998,0.17784,0.1495,0.12511,0.10289999999999999,0.08235,0.06313,0.054279999999999995,0.031155,0.006395,0.021095,0.032065,0.03982,0.045965,0.06356500000000001,0.07585,0.09639,0.116595,0.13494499999999998,0.154305
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Ocean Flux|CO2,1.7400950000000002,1.693395,1.61344,1.7856049999999999,1.85254,1.729435,1.69958,1.799015,1.94835,1.93798,1.923715,1.9855450000000001,1.96755,1.9951599999999998,1.97439,2.03502,2.11571,2.09736,2.1863400000000004,2.156285,2.176615,2.2788500000000003,2.349565,2.38263,2.41378,2.4363,2.45455,2.453335,2.43214,2.407825,2.38562,2.366355,2.34093,2.3075349999999997,2.27033,2.232825,2.19781,2.144605,2.07951,2.000865,1.91867,1.83606,1.7526199999999998,1.676545,1.5892,1.5053,1.41552,1.33443,1.260255,1.19262,1.12838,1.064965,1.004605,0.945765,0.8876,0.832105,0.78452,0.747795,0.7165600000000001,0.68345,0.650175,0.616045,0.5785549999999999,0.55131,0.52669,0.49936,0.47433000000000003,0.461395,0.4515,0.43669,0.42291,0.40458,0.38916,0.374495,0.361915,0.35441,0.348,0.342415,0.333075,0.32167,0.31273,0.30565,0.29648,0.28607,0.27444999999999997,0.2627,0.25186,0.24623499999999998,0.24104,0.23851,0.234735,0.23273,0.229245,0.22319499999999998,0.21658,0.20727,0.196345,0.18917499999999998,0.18009,0.17875999999999997,0.18078,0.177455,0.177405,0.174295,0.17049999999999998,0.16474499999999997
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing,1.70978,1.782985,1.68762,1.86044,2.062045,2.07276,2.08708,2.07626,2.09088,2.10328,2.09244,2.139015,2.16634,2.27256,2.32048,2.319525,2.456915,2.47882,2.5719700000000003,2.5522549999999997,2.5956900000000003,2.634185,2.67667,2.719405,2.7664850000000003,2.80865,2.875045,2.9398299999999997,2.9915000000000003,3.0302949999999997,3.0496800000000004,3.0647,3.0847249999999997,3.1070599999999997,3.117245,3.1190949999999997,3.11698,3.13148,3.15886,3.188615,3.197655,3.20022,3.1793649999999998,3.164255,3.12412,3.0842400000000003,3.04218,3.00962,2.985435,2.970435,2.9694849999999997,2.9658100000000003,2.967235,2.95172,2.9126849999999997,2.863835,2.8279449999999997,2.79759,2.77467,2.75763,2.74963,2.749015,2.729895,2.7184350000000004,2.7077299999999997,2.67152,2.637175,2.603275,2.5799399999999997,2.560825,2.5527249999999997,2.568605,2.570915,2.56644,2.546025,2.518955,2.491995,2.470955,2.4545899999999996,2.4311100000000003,2.415045,2.399235,2.39493,2.40424,2.4131650000000002,2.414715,2.408395,2.401005,2.382165,2.369215,2.339555,2.316335,2.30552,2.297765,2.30678,2.32887,2.3387900000000004,2.36095,2.343825,2.31951,2.294055,2.2654750000000003,2.25068,2.241215,2.2423450000000003,2.24921
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols,-1.16993,-1.110475,-1.2422900000000001,-1.2611050000000001,-1.09968,-1.07604,-1.0767,-1.13929,-1.1570049999999998,-1.15759,-1.183865,-1.18078,-1.18802,-1.12779,-1.097835,-1.16647,-1.0999,-1.15506,-1.09594,-1.15202,-1.13814,-1.10703,-1.07512,-1.04244,-1.00827,-0.97792,-0.95061,-0.92279,-0.89437,-0.86529,-0.834805,-0.80617,-0.77845,-0.745455,-0.71176,-0.6872100000000001,-0.672495,-0.657635,-0.64296,-0.62818,-0.613265,-0.5982000000000001,-0.5829949999999999,-0.56767,-0.5522050000000001,-0.53815,-0.52652,-0.51482,-0.50302,-0.49111,-0.47909,-0.46699,-0.45478,-0.44246,-0.429755,-0.41813,-0.409135,-0.401355,-0.39403,-0.38592499999999996,-0.37765499999999996,-0.369345,-0.360995,-0.35250499999999996,-0.344275,-0.33733,-0.33265,-0.32835499999999995,-0.32404,-0.31922,-0.31423,-0.30922,-0.30323500000000003,-0.297675,-0.29263,-0.28638,-0.27932,-0.27222,-0.26507,-0.25789,-0.25067,-0.24318,-0.23354999999999998,-0.227935,-0.22107,-0.21348,-0.206845,-0.20019,-0.19351000000000002,-0.18891000000000002,-0.18339,-0.177915,-0.172845,-0.168925,-0.16394999999999998,-0.157275,-0.150335,-0.143725,-0.13709,-0.13044,-0.12309,-0.11554,-0.10708000000000001,-0.0986,-0.090985,-0.08457
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Direct Effect,-0.351425,-0.350525,-0.354645,-0.355305,-0.335125,-0.336895,-0.33443,-0.327515,-0.33284,-0.33883,-0.3373,-0.33032,-0.32462,-0.31991,-0.301115,-0.291845,-0.289845,-0.28844,-0.28503,-0.288235,-0.28862,-0.28641,-0.28232,-0.276835,-0.27138,-0.267825,-0.26453499999999996,-0.25994,-0.254755,-0.24955499999999997,-0.243505,-0.23721,-0.230905,-0.224585,-0.218245,-0.21323999999999999,-0.20993,-0.206615,-0.202875,-0.19825,-0.19396999999999998,-0.1916,-0.188575,-0.18307,-0.17772,-0.175875,-0.175105,-0.174475,-0.17383500000000002,-0.17319,-0.172035,-0.17028,-0.168825,-0.16753,-0.165185,-0.16277,-0.16092499999999998,-0.159075,-0.157225,-0.15537,-0.15352,-0.15167,-0.149815,-0.14795999999999998,-0.14610499999999998,-0.144725,-0.143785,-0.142845,-0.14212999999999998,-0.141645,-0.140675,-0.1397,-0.138725,-0.137745,-0.136765,-0.13588499999999998,-0.13505,-0.13395,-0.13223,-0.13051000000000001,-0.12878499999999998,-0.12706,-0.12532500000000002,-0.123595,-0.12245500000000001,-0.12206,-0.12179,-0.12152,-0.12125,-0.12098,-0.12071,-0.12044,-0.12016,-0.11989,-0.11877,-0.11680499999999999,-0.11438999999999999,-0.11222,-0.110575,-0.108935,-0.10729,-0.10565,-0.10287,-0.10046,-0.09811,-0.095585
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Indirect Effect,-0.863775,-0.7680899999999999,-0.93159,-0.9502299999999999,-0.7823899999999999,-0.72444,-0.725025,-0.826855,-0.8369949999999999,-0.833005,-0.864835,-0.855695,-0.88036,-0.8105100000000001,-0.790295,-0.8736900000000001,-0.8087850000000001,-0.854645,-0.80646,-0.85043,-0.83731,-0.811755,-0.7855449999999999,-0.75868,-0.72919,-0.70108,-0.67647,-0.65134,-0.62565,-0.600625,-0.577455,-0.553755,-0.53027,-0.5094449999999999,-0.48238000000000003,-0.46287,-0.45158,-0.440155,-0.42862,-0.41695000000000004,-0.40342,-0.389725,-0.37709499999999996,-0.365005,-0.35277000000000003,-0.34203,-0.332855,-0.323615,-0.314295,-0.30574,-0.29579500000000003,-0.28579,-0.27569,-0.26549,-0.255205,-0.247155,-0.240635,-0.233475,-0.22627,-0.219045,-0.21178,-0.204465,-0.197105,-0.19092,-0.184945,-0.17966500000000002,-0.175105,-0.17053000000000001,-0.16594,-0.161315,-0.156675,-0.15202,-0.147345,-0.14176,-0.135625,-0.12956,-0.12445999999999999,-0.11963499999999999,-0.11477499999999999,-0.10847,-0.101825,-0.097495,-0.093135,-0.08897,-0.08488000000000001,-0.08138000000000001,-0.0776,-0.07517,-0.07082,-0.066385,-0.06323999999999999,-0.058325,-0.05363,-0.04976,-0.04459,-0.040135000000000004,-0.03361,-0.027700000000000002,-0.02094,-0.017765,-0.01401,-0.01028,-0.00454,-0.00034500000000000004,0.00206,0.00489
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|CH4,0.47623000000000004,0.47691,0.47846999999999995,0.481705,0.48460000000000003,0.484475,0.48389000000000004,0.484755,0.48644,0.48663999999999996,0.48628,0.48626,0.488265,0.49171,0.49302500000000005,0.49509499999999995,0.49695,0.49771,0.500335,0.503525,0.50726,0.5125649999999999,0.516305,0.5186949999999999,0.5198400000000001,0.51982,0.5187200000000001,0.51669,0.5137849999999999,0.510445,0.5064,0.501665,0.496285,0.490295,0.483735,0.47669,0.46927,0.46152,0.45344,0.44504,0.43633,0.42732,0.41784,0.408065,0.39801,0.38773,0.376735,0.36669,0.35780500000000004,0.3497,0.34252499999999997,0.336015,0.33011999999999997,0.324805,0.32004,0.315795,0.312045,0.30847,0.30506,0.30179500000000004,0.29866499999999996,0.295655,0.29275,0.28997,0.287315,0.28473499999999996,0.28223,0.279915,0.27783,0.27595499999999995,0.274275,0.272775,0.271435,0.270235,0.26917500000000005,0.268235,0.267425,0.26669,0.266005,0.26537,0.264795,0.26427,0.263785,0.26331499999999997,0.26288500000000004,0.26247,0.262085,0.261695,0.261315,0.260905,0.260475,0.26003,0.259565,0.25908,0.25856,0.25802,0.25746,0.25677,0.255965,0.25500500000000004,0.25395500000000004,0.25282499999999997,0.25161999999999995,0.250355,0.249015,0.24761
MAGICC7,e1f97d99-696b-4fa5-9266-7c28db34f24f,paris_ratchet,0.5,,,World,ratchet_strength6_policy_gr_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|CO2,1.42261,1.449525,1.4684599999999999,1.508995,1.53774,1.5569000000000002,1.5800049999999999,1.6121400000000001,1.65022,1.6734,1.701525,1.7321849999999999,1.7553100000000001,1.7861850000000001,1.80837,1.8433,1.8750499999999999,1.90445,1.94262,1.96815,2.0016499999999997,2.0391500000000002,2.0776149999999998,2.1151549999999997,2.15229,2.189585,2.2265949999999997,2.261025,2.29334,2.322935,2.3509349999999998,2.3768700000000003,2.40015,2.421815,2.440695,2.45819,2.47477,2.48563,2.49284,2.49576,2.49779,2.5020100000000003,2.5027049999999997,2.5003900000000003,2.4969799999999998,2.48768,2.47393,2.460445,2.44738,2.43138,2.41487,2.400625,2.381695,2.36299,2.343965,2.32458,2.30461,2.28532,2.26661,2.24846,2.23087,2.213155,2.19737,2.18135,2.16574,2.15052,2.1356,2.12104,2.10685,2.091455,2.077705,2.0646750000000003,2.050445,2.0365200000000003,2.0228900000000003,2.011275,1.99986,1.98865,1.9776150000000001,1.966725,1.955975,1.94535,1.93484,1.92445,1.91326,1.901615,1.890185,1.87899,1.8688799999999999,1.859215,1.84964,1.8398400000000001,1.827195,1.8146550000000001,1.803185,1.7932700000000001,1.7842500000000001,1.77548,1.76696,1.758575,1.7502,1.741825,1.733455,1.7251400000000001,1.71589,1.7067999999999999
