climate_model,data_id,model,quantile,reference_period_end_year,reference_period_start_year,region,scenario,stage,todo,unit,variable,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,10^22 J,Heat Content,45.231345000000005,46.537605,47.688424999999995,48.81037499999999,50.072475,51.442,52.69581,53.90844,55.148435,56.328869999999995,57.48314,58.667625,59.79215,60.986965,62.283425,63.59237,65.04854,66.54186,68.1013,69.68786,71.24792,72.79867,74.282075,75.720095,77.111805,78.638125,80.345505,81.95753500000001,83.557745,85.08921000000001,86.58514,88.03302500000001,89.31665000000001,90.57407,91.80673,93.01003,94.23596,95.554645,96.785685,98.1327,99.52366,101.08203,102.2768,103.26857,104.38997,105.421965,106.587,107.79495,108.90784500000001,110.00568,111.11202499999999,112.15092,113.13519,114.08347499999999,114.88246000000001,115.63836,116.35959,117.05769000000001,117.77436,118.64242,119.51892000000001,120.411385,121.30145,122.17878,122.998045,123.742005,124.575085,125.40599499999999,126.221265,126.990305,127.74219,128.509115,129.29617000000002,130.09037,130.87216999999998,131.62816500000002,132.296515,132.78575,133.26319999999998,133.72797500000001,134.18332,134.63265,135.08272499999998,135.544985,136.02285999999998,136.51791,137.31958500000002,138.07096,138.76294000000001,139.437165,140.09010999999998,140.72321,141.35029500000002,141.977475,142.613905,143.27181000000002,143.73985,144.194435,144.64443,145.06113499999998,145.447545,145.807995,146.153615,146.49306,146.83809,147.2055
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,10^22 J,Heat Content|Ocean,40.517615,41.62312,42.68804,43.66229,44.89057,46.22813,47.50356,48.64854,49.69115,50.665775,51.631975,52.614215,53.66794,54.790495,55.94464,57.14576,58.45267,59.79181,61.18343,62.5018,63.646429999999995,64.762125,65.982445,67.22157,68.479555,69.75483,71.05767,72.38926000000001,73.728805,75.17513,76.650605,77.986355,79.513135,80.957835,82.080205,83.088475,84.04928,84.94347,85.83762,86.75689,87.66877,88.67829,89.907565,90.83681,91.628,92.570085,93.490905,94.30799999999999,95.07396,95.753395,96.439775,97.14597,97.84864999999999,98.54616999999999,99.41383,100.224275,100.941575,101.65972500000001,102.41132999999999,103.153875,103.90612,104.676355,105.426085,105.99629999999999,106.55718999999999,107.175295,107.80705,108.41159,109.00034,109.581195,110.160945,110.75816499999999,111.37796,112.00612000000001,112.553,113.015945,113.44453,113.84953,114.24244,114.62181000000001,114.99155999999999,115.355815,115.722905,116.107005,116.512185,116.93056,117.346855,117.75332,118.14026000000001,118.509345,118.872905,119.275635,119.67444,120.016435,120.31153499999999,120.63701,121.01762500000001,121.35681,121.68915,121.99505,122.27797,122.54151,122.79417,123.04204,123.29361,123.56069
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Land Flux|CO2,0.8814249999999999,0.94779,0.08243500000000001,1.076535,1.184245,1.16232,1.35752,1.286105,1.4897,1.28343,1.3932,1.394415,1.50094,1.90237,1.777825,1.783235,1.770335,1.73444,1.90768,1.65223,1.89651,1.965275,2.04202,2.14213,2.188245,2.21643,2.2945149999999996,2.32012,2.34951,2.37392,2.3855950000000004,2.4089099999999997,2.430865,2.43623,2.4372249999999998,2.43492,2.36462,2.2768800000000002,2.187475,2.090065,1.995275,1.9049399999999999,1.8211249999999999,1.7388599999999999,1.65768,1.54362,1.450005,1.420525,1.39673,1.368655,1.3247499999999999,1.27732,1.203545,1.13209,1.070565,1.0268350000000002,0.97519,0.929165,0.88229,0.832965,0.79046,0.747905,0.714755,0.693575,0.664185,0.642505,0.609075,0.5715600000000001,0.53581,0.501385,0.46870999999999996,0.43552,0.40586500000000003,0.37366,0.345045,0.31961,0.295525,0.270405,0.247915,0.226385,0.21098,0.195835,0.174995,0.15944,0.15095,0.13692500000000002,0.108185,0.08108,0.05624,0.035535,0.014450000000000001,-0.00492,-0.02131,-0.035805000000000003,-0.05112,-0.07139000000000001,-0.054775000000000004,-0.035115,-0.028245,-0.015035,-0.00452,0.01817,0.040940000000000004,0.06333,0.083785,0.10133
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,GtC / yr,Net Atmosphere to Ocean Flux|CO2,1.7400950000000002,1.693395,1.61344,1.7856049999999999,1.85254,1.729435,1.69958,1.799015,1.94835,1.93798,1.923715,1.9855450000000001,1.96755,1.9951599999999998,1.97439,2.03502,2.11571,2.09736,2.1863400000000004,2.156285,2.176615,2.2788500000000003,2.349565,2.38263,2.41378,2.4363,2.45455,2.44531,2.409265,2.3631349999999998,2.3233249999999996,2.28304,2.23389,2.180185,2.1189799999999996,2.05846,1.990235,1.9168349999999998,1.828055,1.729835,1.620875,1.5170599999999999,1.4094250000000001,1.302105,1.1862149999999998,1.07008,0.9508099999999999,0.86931,0.80923,0.759055,0.71321,0.667035,0.6268050000000001,0.59104,0.563435,0.5430649999999999,0.51785,0.493695,0.47566,0.46212,0.44576,0.42594,0.40612,0.3945,0.38521,0.36963999999999997,0.35691,0.347935,0.34143,0.332185,0.322025,0.310485,0.29599,0.2802,0.27114499999999997,0.266595,0.260035,0.25817,0.25412,0.24830999999999998,0.241865,0.2339,0.227135,0.21891,0.207925,0.198805,0.19218000000000002,0.18658999999999998,0.18160500000000002,0.179145,0.175305,0.173475,0.17098000000000002,0.165365,0.159075,0.151035,0.140345,0.13258,0.12017,0.1201,0.1243,0.12431500000000001,0.12359,0.12097,0.117085,0.11218
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing,1.70978,1.782985,1.68762,1.86044,2.062045,2.07276,2.08708,2.07626,2.09088,2.10328,2.09244,2.139015,2.16634,2.27256,2.32048,2.319525,2.456915,2.47882,2.5719700000000003,2.5522549999999997,2.5956900000000003,2.634185,2.67667,2.719405,2.7664850000000003,2.80865,2.875045,2.9381950000000003,2.98678,3.02108,3.03463,3.04252,3.052695,3.06729,3.0669950000000004,3.059415,3.043735,3.0460599999999998,3.06177,3.0800099999999997,3.078575,3.077655,3.0441000000000003,3.022625,2.9723800000000002,2.9232,2.87013,2.82982,2.79931,2.780315,2.7847850000000003,2.779655,2.7725999999999997,2.7534099999999997,2.7196,2.67488,2.638125,2.60411,2.5716650000000003,2.5565100000000003,2.555895,2.5571,2.536425,2.5178,2.503985,2.465735,2.431775,2.4059999999999997,2.39231,2.376,2.364575,2.366535,2.37845,2.3815,2.36271,2.33587,2.31267,2.29791,2.28551,2.2713,2.26142,2.25128,2.248285,2.2547800000000002,2.2618650000000002,2.26403,2.2562949999999997,2.24756,2.2278450000000003,2.21089,2.185535,2.16631,2.1595649999999997,2.1550000000000002,2.16047,2.16858,2.1793,2.19961,2.183315,2.160075,2.1435500000000003,2.122635,2.111865,2.102835,2.10787,2.11739
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols,-1.16993,-1.110475,-1.2422900000000001,-1.2611050000000001,-1.09968,-1.07604,-1.0767,-1.13929,-1.1570049999999998,-1.15759,-1.183865,-1.18078,-1.18802,-1.12779,-1.097835,-1.16647,-1.0999,-1.15506,-1.09594,-1.15202,-1.13814,-1.10703,-1.07512,-1.04244,-1.00827,-0.97792,-0.95061,-0.92279,-0.89437,-0.86529,-0.834805,-0.80617,-0.77845,-0.745455,-0.71176,-0.6872100000000001,-0.672495,-0.657635,-0.64296,-0.62818,-0.613265,-0.5982000000000001,-0.5829949999999999,-0.56767,-0.5522050000000001,-0.53815,-0.52652,-0.51482,-0.50302,-0.49111,-0.47909,-0.46699,-0.45478,-0.44246,-0.429755,-0.41813,-0.409135,-0.401355,-0.39403,-0.38592499999999996,-0.37765499999999996,-0.369345,-0.360995,-0.35250499999999996,-0.344275,-0.33733,-0.33265,-0.32835499999999995,-0.32404,-0.31922,-0.31423,-0.30922,-0.30323500000000003,-0.297675,-0.29263,-0.28638,-0.27932,-0.27222,-0.26507,-0.25789,-0.25067,-0.24318,-0.23354999999999998,-0.227935,-0.22107,-0.21348,-0.206845,-0.20019,-0.19351000000000002,-0.18891000000000002,-0.18339,-0.177915,-0.172845,-0.168925,-0.16394999999999998,-0.157275,-0.150335,-0.143725,-0.13709,-0.13044,-0.12309,-0.11554,-0.10708000000000001,-0.0986,-0.090985,-0.08457
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Direct Effect,-0.351425,-0.350525,-0.354645,-0.355305,-0.335125,-0.336895,-0.33443,-0.327515,-0.33284,-0.33883,-0.3373,-0.33032,-0.32462,-0.31991,-0.301115,-0.291845,-0.289845,-0.28844,-0.28503,-0.288235,-0.28862,-0.28641,-0.28232,-0.276835,-0.27138,-0.267825,-0.26453499999999996,-0.25994,-0.254755,-0.24955499999999997,-0.243505,-0.23721,-0.230905,-0.224585,-0.218245,-0.21323999999999999,-0.20993,-0.206615,-0.202875,-0.19825,-0.19396999999999998,-0.1916,-0.188575,-0.18307,-0.17772,-0.175875,-0.175105,-0.174475,-0.17383500000000002,-0.17319,-0.172035,-0.17028,-0.168825,-0.16753,-0.165185,-0.16277,-0.16092499999999998,-0.159075,-0.157225,-0.15537,-0.15352,-0.15167,-0.149815,-0.14795999999999998,-0.14610499999999998,-0.144725,-0.143785,-0.142845,-0.14212999999999998,-0.141645,-0.140675,-0.1397,-0.138725,-0.137745,-0.136765,-0.13588499999999998,-0.13505,-0.13395,-0.13223,-0.13051000000000001,-0.12878499999999998,-0.12706,-0.12532500000000002,-0.123595,-0.12245500000000001,-0.12206,-0.12179,-0.12152,-0.12125,-0.12098,-0.12071,-0.12044,-0.12016,-0.11989,-0.11877,-0.11680499999999999,-0.11438999999999999,-0.11222,-0.110575,-0.108935,-0.10729,-0.10565,-0.10287,-0.10046,-0.09811,-0.095585
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|Aerosols|Indirect Effect,-0.863775,-0.7680899999999999,-0.93159,-0.9502299999999999,-0.7823899999999999,-0.72444,-0.725025,-0.826855,-0.8369949999999999,-0.833005,-0.864835,-0.855695,-0.88036,-0.8105100000000001,-0.790295,-0.8736900000000001,-0.8087850000000001,-0.854645,-0.80646,-0.85043,-0.83731,-0.811755,-0.7855449999999999,-0.75868,-0.72919,-0.70108,-0.67647,-0.65134,-0.62565,-0.600625,-0.577455,-0.553755,-0.53027,-0.5094449999999999,-0.48238000000000003,-0.46287,-0.45158,-0.440155,-0.42862,-0.41695000000000004,-0.40342,-0.389725,-0.37709499999999996,-0.365005,-0.35277000000000003,-0.34203,-0.332855,-0.323615,-0.314295,-0.30574,-0.29579500000000003,-0.28579,-0.27569,-0.26549,-0.255205,-0.247155,-0.240635,-0.233475,-0.22627,-0.219045,-0.21178,-0.204465,-0.197105,-0.19092,-0.184945,-0.17966500000000002,-0.175105,-0.17053000000000001,-0.16594,-0.161315,-0.156675,-0.15202,-0.147345,-0.14176,-0.135625,-0.12956,-0.12445999999999999,-0.11963499999999999,-0.11477499999999999,-0.10847,-0.101825,-0.097495,-0.093135,-0.08897,-0.08488000000000001,-0.08138000000000001,-0.0776,-0.07517,-0.07082,-0.066385,-0.06323999999999999,-0.058325,-0.05363,-0.04976,-0.04459,-0.040135000000000004,-0.03361,-0.027700000000000002,-0.02094,-0.017765,-0.01401,-0.01028,-0.00454,-0.00034500000000000004,0.00206,0.00489
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|CH4,0.47623000000000004,0.47691,0.47846999999999995,0.481705,0.48460000000000003,0.484475,0.48389000000000004,0.484755,0.48644,0.48663999999999996,0.48628,0.48626,0.488265,0.49171,0.49302500000000005,0.49509499999999995,0.49695,0.49771,0.500335,0.503525,0.50726,0.5125649999999999,0.516305,0.5186949999999999,0.5198400000000001,0.51982,0.5187200000000001,0.51633,0.5127250000000001,0.508365,0.503015,0.49668,0.489425,0.48131,0.47237,0.4628,0.45255,0.44263,0.43303,0.42373,0.414655,0.405835,0.39713,0.38865,0.380425,0.372455,0.36425,0.35665,0.34994000000000003,0.34379000000000004,0.33821,0.33305,0.328275,0.323855,0.31977,0.31601,0.31256,0.309255,0.30609,0.30305499999999996,0.30013,0.29730500000000004,0.294565,0.2919,0.289315,0.286755,0.284255,0.28200000000000003,0.27998,0.27816,0.27654,0.2751,0.27381500000000003,0.272675,0.27167,0.27078500000000005,0.27003,0.26929,0.26861,0.268,0.26744,0.26693,0.26646,0.266045,0.265665,0.26528,0.26494,0.26456,0.26416,0.26373,0.26329,0.26282,0.26234,0.26185,0.26134,0.260785,0.26019000000000003,0.25947,0.258625,0.25767,0.256625,0.2555,0.25429999999999997,0.253035,0.251695,0.250295
MAGICC7,f3bbfa29-c952-4bf5-a580-8ae61d6791e5,paris_ratchet,0.5,,,World,ratchet_strength4_ndc_gr_abs_CVrebound,climate,not_relevant,W/m^2,Effective Radiative Forcing|CO2,1.42261,1.449525,1.4684599999999999,1.508995,1.53774,1.5569000000000002,1.5800049999999999,1.6121400000000001,1.65022,1.6734,1.701525,1.7321849999999999,1.7553100000000001,1.7861850000000001,1.80837,1.8433,1.8750499999999999,1.90445,1.94262,1.96815,2.0016499999999997,2.0391500000000002,2.0776149999999998,2.1151549999999997,2.15229,2.189585,2.2265949999999997,2.25995,2.290275,2.316915,2.34104,2.3623700000000003,2.380205,2.395965,2.4075249999999997,2.417015,2.4243300000000003,2.426,2.42339,2.41742,2.41241,2.4056499999999996,2.39688,2.38445,2.36631,2.3421250000000002,2.3176300000000003,2.29413,2.269415,2.2469200000000003,2.22468,2.20336,2.181915,2.16193,2.1427750000000003,2.12431,2.1064299999999996,2.0891349999999997,2.072215,2.0549549999999996,2.03828,2.022555,2.00907,1.99777,1.98117,1.96621,1.9516,1.9382000000000001,1.926025,1.914085,1.902385,1.890785,1.879185,1.86839,1.85754,1.845555,1.8341,1.8223099999999999,1.8104,1.79868,1.785405,1.771015,1.7595,1.7483149999999998,1.73736,1.72665,1.7163849999999998,1.706955,1.6976550000000001,1.6884299999999999,1.6792799999999999,1.67017,1.66134,1.65272,1.644215,1.635845,1.627055,1.61785,1.6090200000000001,1.60074,1.59299,1.5853199999999998,1.577725,1.570205,1.56323,1.55641
